"id","scale","TextQual","rater"
"ae8cd1db6e","ratingScale8",4,"two"
"fb4ce61bee","ratingScale1",3,"two"
"fb4ce61bee","ratingScale2",3,"two"
"fb4ce61bee","ratingScale3",2,"two"
"fb4ce61bee","ratingScale4",3,"two"
"fb4ce61bee","ratingScale5",2,"two"
"fb4ce61bee","ratingScale6",2,"two"
"fb4ce61bee","ratingScale7",3,"two"
"fb4ce61bee","ratingScale8",3,"two"
"134654481f","ratingScale1",4,"two"
"134654481f","ratingScale2",4,"two"
"134654481f","ratingScale3",4,"two"
"134654481f","ratingScale4",4,"two"
"134654481f","ratingScale5",4,"two"
"134654481f","ratingScale6",1,"two"
"134654481f","ratingScale7",3,"two"
"134654481f","ratingScale8",3,"two"
"8d1cb96831","ratingScale1",3,"two"
"8d1cb96831","ratingScale2",3,"two"
"8d1cb96831","ratingScale3",3,"two"
"8d1cb96831","ratingScale4",3,"two"
"8d1cb96831","ratingScale5",3,"two"
"8d1cb96831","ratingScale6",3,"two"
"8d1cb96831","ratingScale7",3,"two"
"8d1cb96831","ratingScale8",3,"two"
"df4c1c7f55","ratingScale1",5,"two"
"df4c1c7f55","ratingScale2",3,"two"
"df4c1c7f55","ratingScale3",3,"two"
"df4c1c7f55","ratingScale4",3,"two"
"df4c1c7f55","ratingScale5",4,"two"
"df4c1c7f55","ratingScale6",2,"two"
"df4c1c7f55","ratingScale7",4,"two"
"df4c1c7f55","ratingScale8",3,"two"
"27fe5e430b","ratingScale1",4,"two"
"27fe5e430b","ratingScale2",4,"two"
"27fe5e430b","ratingScale3",3,"two"
"27fe5e430b","ratingScale4",3,"two"
"27fe5e430b","ratingScale5",3,"two"
"27fe5e430b","ratingScale6",1,"two"
"27fe5e430b","ratingScale7",3,"two"
"27fe5e430b","ratingScale8",4,"two"
"d96fc53f7f","ratingScale1",2,"two"
"d96fc53f7f","ratingScale2",1,"two"
"d96fc53f7f","ratingScale3",2,"two"
"d96fc53f7f","ratingScale4",1,"two"
"d96fc53f7f","ratingScale5",1,"two"
"d96fc53f7f","ratingScale6",1,"two"
"d96fc53f7f","ratingScale7",3,"two"
"d96fc53f7f","ratingScale8",3,"two"
"99e17fc651","ratingScale1",3,"two"
"99e17fc651","ratingScale2",3,"two"
"99e17fc651","ratingScale3",2,"two"
"99e17fc651","ratingScale4",3,"two"
"99e17fc651","ratingScale5",3,"two"
"99e17fc651","ratingScale6",1,"two"
"99e17fc651","ratingScale7",3,"two"
"99e17fc651","ratingScale8",3,"two"
"1436e91844","ratingScale1",3,"two"
"1436e91844","ratingScale2",3,"two"
"1436e91844","ratingScale3",3,"two"
"1436e91844","ratingScale4",3,"two"
"1436e91844","ratingScale5",3,"two"
"1436e91844","ratingScale6",3,"two"
"1436e91844","ratingScale7",3,"two"
"1436e91844","ratingScale8",3,"two"
"8f6bde5aed","ratingScale1",2,"two"
"8f6bde5aed","ratingScale2",2,"two"
"8f6bde5aed","ratingScale3",2,"two"
"8f6bde5aed","ratingScale4",2,"two"
"8f6bde5aed","ratingScale5",1,"two"
"8f6bde5aed","ratingScale6",1,"two"
"8f6bde5aed","ratingScale7",3,"two"
"8f6bde5aed","ratingScale8",3,"two"
"82e62bb73f","ratingScale1",3,"two"
"82e62bb73f","ratingScale2",3,"two"
"82e62bb73f","ratingScale3",3,"two"
"82e62bb73f","ratingScale4",3,"two"
"82e62bb73f","ratingScale5",3,"two"
"82e62bb73f","ratingScale6",3,"two"
"82e62bb73f","ratingScale7",3,"two"
"82e62bb73f","ratingScale8",3,"two"
"e3086443bb","ratingScale1",3,"two"
"e3086443bb","ratingScale2",3,"two"
"e3086443bb","ratingScale3",2,"two"
"e3086443bb","ratingScale4",3,"two"
"e3086443bb","ratingScale5",3,"two"
"e3086443bb","ratingScale6",3,"two"
"e3086443bb","ratingScale7",3,"two"
"e3086443bb","ratingScale8",4,"two"
"cda41a0a1d","ratingScale1",0,"two"
"cda41a0a1d","ratingScale2",0,"two"
"cda41a0a1d","ratingScale3",0,"two"
"cda41a0a1d","ratingScale4",0,"two"
"cda41a0a1d","ratingScale5",0,"two"
"cda41a0a1d","ratingScale6",0,"two"
"cda41a0a1d","ratingScale7",0,"two"
"cda41a0a1d","ratingScale8",0,"two"
"d9ac64ff60","ratingScale1",3,"two"
"d9ac64ff60","ratingScale2",3,"two"
"d9ac64ff60","ratingScale3",2,"two"
"d9ac64ff60","ratingScale4",3,"two"
"d9ac64ff60","ratingScale5",3,"two"
"d9ac64ff60","ratingScale6",3,"two"
"d9ac64ff60","ratingScale7",3,"two"
"d9ac64ff60","ratingScale8",3,"two"
"8cc5b622f6","ratingScale1",3,"two"
"8cc5b622f6","ratingScale2",3,"two"
"8cc5b622f6","ratingScale3",3,"two"
"8cc5b622f6","ratingScale4",3,"two"
"8cc5b622f6","ratingScale5",3,"two"
"8cc5b622f6","ratingScale6",3,"two"
"8cc5b622f6","ratingScale7",3,"two"
"8cc5b622f6","ratingScale8",3,"two"
"5acffa4367","ratingScale1",3,"two"
"5acffa4367","ratingScale2",3,"two"
"5acffa4367","ratingScale3",3,"two"
"5acffa4367","ratingScale4",3,"two"
"5acffa4367","ratingScale5",2,"two"
"5acffa4367","ratingScale6",1,"two"
"5acffa4367","ratingScale7",3,"two"
"5acffa4367","ratingScale8",3,"two"
"b5401c85c0","ratingScale1",4,"two"
"b5401c85c0","ratingScale2",3,"two"
"b5401c85c0","ratingScale3",3,"two"
"b5401c85c0","ratingScale4",3,"two"
"b5401c85c0","ratingScale5",3,"two"
"b5401c85c0","ratingScale6",1,"two"
"b5401c85c0","ratingScale7",3,"two"
"b5401c85c0","ratingScale8",3,"two"
"0c81368d47","ratingScale1",3,"two"
"0c81368d47","ratingScale2",3,"two"
"0c81368d47","ratingScale3",3,"two"
"0c81368d47","ratingScale4",3,"two"
"0c81368d47","ratingScale5",3,"two"
"0c81368d47","ratingScale6",1,"two"
"0c81368d47","ratingScale7",3,"two"
"0c81368d47","ratingScale8",3,"two"
"d0efda91df","ratingScale1",3,"two"
"d0efda91df","ratingScale2",3,"two"
"d0efda91df","ratingScale3",3,"two"
"d0efda91df","ratingScale4",3,"two"
"d0efda91df","ratingScale5",3,"two"
"d0efda91df","ratingScale6",1,"two"
"d0efda91df","ratingScale7",3,"two"
"d0efda91df","ratingScale8",3,"two"
"e1076d11c4","ratingScale1",3,"two"
"e1076d11c4","ratingScale2",2,"two"
"e1076d11c4","ratingScale3",1,"two"
"e1076d11c4","ratingScale4",2,"two"
"e1076d11c4","ratingScale5",2,"two"
"e1076d11c4","ratingScale6",1,"two"
"e1076d11c4","ratingScale7",3,"two"
"e1076d11c4","ratingScale8",3,"two"
"117822eddd","ratingScale1",3,"two"
"117822eddd","ratingScale2",3,"two"
"117822eddd","ratingScale3",3,"two"
"117822eddd","ratingScale4",4,"two"
"117822eddd","ratingScale5",3,"two"
"117822eddd","ratingScale6",3,"two"
"117822eddd","ratingScale7",3,"two"
"117822eddd","ratingScale8",4,"two"
"a7642e045b","ratingScale1",4,"two"
"a7642e045b","ratingScale2",4,"two"
"a7642e045b","ratingScale3",3,"two"
"a7642e045b","ratingScale4",4,"two"
"a7642e045b","ratingScale5",3,"two"
"a7642e045b","ratingScale6",3,"two"
"a7642e045b","ratingScale7",4,"two"
"a7642e045b","ratingScale8",3,"two"
"c9f171d99d","ratingScale1",3,"two"
"c9f171d99d","ratingScale2",2,"two"
"c9f171d99d","ratingScale3",2,"two"
"c9f171d99d","ratingScale4",2,"two"
"c9f171d99d","ratingScale5",2,"two"
"c9f171d99d","ratingScale6",1,"two"
"c9f171d99d","ratingScale7",3,"two"
"c9f171d99d","ratingScale8",3,"two"
"e591a2249d","ratingScale1",3,"two"
"e591a2249d","ratingScale2",3,"two"
"e591a2249d","ratingScale3",2,"two"
"e591a2249d","ratingScale4",3,"two"
"e591a2249d","ratingScale5",2,"two"
"e591a2249d","ratingScale6",1,"two"
"e591a2249d","ratingScale7",3,"two"
"e591a2249d","ratingScale8",3,"two"
"e9bc7f7791","ratingScale1",3,"two"
"e9bc7f7791","ratingScale2",2,"two"
"e9bc7f7791","ratingScale3",2,"two"
"e9bc7f7791","ratingScale4",2,"two"
"e9bc7f7791","ratingScale5",2,"two"
"e9bc7f7791","ratingScale6",1,"two"
"e9bc7f7791","ratingScale7",3,"two"
"e9bc7f7791","ratingScale8",3,"two"
"908f29040e","ratingScale1",0,"two"
"908f29040e","ratingScale2",0,"two"
"908f29040e","ratingScale3",0,"two"
"908f29040e","ratingScale4",0,"two"
"908f29040e","ratingScale5",0,"two"
"908f29040e","ratingScale6",0,"two"
"908f29040e","ratingScale7",0,"two"
"908f29040e","ratingScale8",0,"two"
"83ea404ea0","ratingScale1",3,"two"
"83ea404ea0","ratingScale2",3,"two"
"83ea404ea0","ratingScale3",2,"two"
"83ea404ea0","ratingScale4",3,"two"
"83ea404ea0","ratingScale5",3,"two"
"83ea404ea0","ratingScale6",3,"two"
"83ea404ea0","ratingScale7",3,"two"
"83ea404ea0","ratingScale8",4,"two"
"e9bc1399f2","ratingScale1",3,"two"
"e9bc1399f2","ratingScale2",2,"two"
"e9bc1399f2","ratingScale3",3,"two"
"e9bc1399f2","ratingScale4",3,"two"
"e9bc1399f2","ratingScale5",3,"two"
"e9bc1399f2","ratingScale6",1,"two"
"e9bc1399f2","ratingScale7",3,"two"
"e9bc1399f2","ratingScale8",3,"two"
"df1867f86b","ratingScale1",1,"two"
"df1867f86b","ratingScale2",1,"two"
"df1867f86b","ratingScale3",1,"two"
"df1867f86b","ratingScale4",1,"two"
"df1867f86b","ratingScale5",1,"two"
"df1867f86b","ratingScale6",1,"two"
"df1867f86b","ratingScale7",1,"two"
"df1867f86b","ratingScale8",1,"two"
"452f4af4b2","ratingScale1",1,"two"
"452f4af4b2","ratingScale2",1,"two"
"452f4af4b2","ratingScale3",1,"two"
"452f4af4b2","ratingScale4",1,"two"
"452f4af4b2","ratingScale5",1,"two"
"452f4af4b2","ratingScale6",1,"two"
"452f4af4b2","ratingScale7",2,"two"
"452f4af4b2","ratingScale8",3,"two"
"3b1fe8ef40","ratingScale1",3,"two"
"3b1fe8ef40","ratingScale2",3,"two"
"3b1fe8ef40","ratingScale3",3,"two"
"3b1fe8ef40","ratingScale4",3,"two"
"3b1fe8ef40","ratingScale5",3,"two"
"3b1fe8ef40","ratingScale6",1,"two"
"3b1fe8ef40","ratingScale7",3,"two"
"3b1fe8ef40","ratingScale8",3,"two"
"6f214e41f2","ratingScale1",3,"two"
"6f214e41f2","ratingScale2",2,"two"
"6f214e41f2","ratingScale3",2,"two"
"6f214e41f2","ratingScale4",3,"two"
"6f214e41f2","ratingScale5",2,"two"
"6f214e41f2","ratingScale6",1,"two"
"6f214e41f2","ratingScale7",3,"two"
"6f214e41f2","ratingScale8",2,"two"
"2912482d1a","ratingScale1",2,"two"
"2912482d1a","ratingScale2",2,"two"
"2912482d1a","ratingScale3",3,"two"
"2912482d1a","ratingScale4",3,"two"
"2912482d1a","ratingScale5",2,"two"
"2912482d1a","ratingScale6",1,"two"
"2912482d1a","ratingScale7",3,"two"
"2912482d1a","ratingScale8",2,"two"
"fbb16a7262","ratingScale1",3,"two"
"fbb16a7262","ratingScale2",3,"two"
"fbb16a7262","ratingScale3",3,"two"
"fbb16a7262","ratingScale4",4,"two"
"fbb16a7262","ratingScale5",4,"two"
"fbb16a7262","ratingScale6",1,"two"
"fbb16a7262","ratingScale7",3,"two"
"fbb16a7262","ratingScale8",2,"two"
"2c97a73dab","ratingScale1",3,"two"
"2c97a73dab","ratingScale2",3,"two"
"2c97a73dab","ratingScale3",3,"two"
"2c97a73dab","ratingScale4",3,"two"
"2c97a73dab","ratingScale5",3,"two"
"2c97a73dab","ratingScale6",1,"two"
"2c97a73dab","ratingScale7",4,"two"
"2c97a73dab","ratingScale8",4,"two"
"36ec953765","ratingScale1",3,"two"
"36ec953765","ratingScale2",3,"two"
"36ec953765","ratingScale3",3,"two"
"36ec953765","ratingScale4",4,"two"
"36ec953765","ratingScale5",4,"two"
"36ec953765","ratingScale6",1,"two"
"36ec953765","ratingScale7",3,"two"
"36ec953765","ratingScale8",3,"two"
"61629e2689","ratingScale1",3,"two"
"61629e2689","ratingScale2",3,"two"
"61629e2689","ratingScale3",3,"two"
"61629e2689","ratingScale4",3,"two"
"61629e2689","ratingScale5",3,"two"
"61629e2689","ratingScale6",4,"two"
"61629e2689","ratingScale7",3,"two"
"61629e2689","ratingScale8",3,"two"
"eee9996561","ratingScale1",3,"two"
"eee9996561","ratingScale2",3,"two"
"eee9996561","ratingScale3",3,"two"
"eee9996561","ratingScale4",3,"two"
"eee9996561","ratingScale5",3,"two"
"eee9996561","ratingScale6",4,"two"
"eee9996561","ratingScale7",3,"two"
"eee9996561","ratingScale8",4,"two"
"a80c2a218b","ratingScale1",3,"two"
"a80c2a218b","ratingScale2",2,"two"
"a80c2a218b","ratingScale3",2,"two"
"a80c2a218b","ratingScale4",2,"two"
"a80c2a218b","ratingScale5",3,"two"
"a80c2a218b","ratingScale6",3,"two"
"a80c2a218b","ratingScale7",3,"two"
"a80c2a218b","ratingScale8",4,"two"
"c66b39b9da","ratingScale1",4,"two"
"c66b39b9da","ratingScale2",3,"two"
"c66b39b9da","ratingScale3",3,"two"
"c66b39b9da","ratingScale4",3,"two"
"c66b39b9da","ratingScale5",3,"two"
"c66b39b9da","ratingScale6",3,"two"
"c66b39b9da","ratingScale7",3,"two"
"c66b39b9da","ratingScale8",4,"two"
"f58e6bccfd","ratingScale1",3,"two"
"f58e6bccfd","ratingScale2",3,"two"
"f58e6bccfd","ratingScale3",3,"two"
"f58e6bccfd","ratingScale4",3,"two"
"f58e6bccfd","ratingScale5",3,"two"
"f58e6bccfd","ratingScale6",1,"two"
"f58e6bccfd","ratingScale7",3,"two"
"f58e6bccfd","ratingScale8",4,"two"
"6c9abf52ce","ratingScale1",2,"two"
"6c9abf52ce","ratingScale2",2,"two"
"6c9abf52ce","ratingScale3",1,"two"
"6c9abf52ce","ratingScale4",2,"two"
"6c9abf52ce","ratingScale5",2,"two"
"6c9abf52ce","ratingScale6",1,"two"
"6c9abf52ce","ratingScale7",3,"two"
"6c9abf52ce","ratingScale8",3,"two"
"7cc2364fa7","ratingScale1",3,"two"
"7cc2364fa7","ratingScale2",3,"two"
"7cc2364fa7","ratingScale3",2,"two"
"7cc2364fa7","ratingScale4",3,"two"
"7cc2364fa7","ratingScale5",3,"two"
"7cc2364fa7","ratingScale6",1,"two"
"7cc2364fa7","ratingScale7",3,"two"
"7cc2364fa7","ratingScale8",3,"two"
"68c8811bbe","ratingScale1",3,"two"
"68c8811bbe","ratingScale2",3,"two"
"68c8811bbe","ratingScale3",2,"two"
"68c8811bbe","ratingScale4",2,"two"
"68c8811bbe","ratingScale5",2,"two"
"68c8811bbe","ratingScale6",1,"two"
"68c8811bbe","ratingScale7",3,"two"
"68c8811bbe","ratingScale8",3,"two"
"76da2c34a0","ratingScale1",4,"two"
"76da2c34a0","ratingScale2",3,"two"
"76da2c34a0","ratingScale3",3,"two"
"76da2c34a0","ratingScale4",4,"two"
"76da2c34a0","ratingScale5",3,"two"
"76da2c34a0","ratingScale6",3,"two"
"76da2c34a0","ratingScale7",3,"two"
"76da2c34a0","ratingScale8",4,"two"
"eb5a9508d4","ratingScale1",3,"two"
"eb5a9508d4","ratingScale2",3,"two"
"eb5a9508d4","ratingScale3",3,"two"
"eb5a9508d4","ratingScale4",3,"two"
"eb5a9508d4","ratingScale5",3,"two"
"eb5a9508d4","ratingScale6",3,"two"
"eb5a9508d4","ratingScale7",3,"two"
"eb5a9508d4","ratingScale8",4,"two"
"304d1496e5","ratingScale1",3,"two"
"304d1496e5","ratingScale2",3,"two"
"304d1496e5","ratingScale3",3,"two"
"304d1496e5","ratingScale4",3,"two"
"304d1496e5","ratingScale5",3,"two"
"304d1496e5","ratingScale6",3,"two"
"304d1496e5","ratingScale7",3,"two"
"304d1496e5","ratingScale8",4,"two"
"875acc2fce","ratingScale1",4,"two"
"875acc2fce","ratingScale2",3,"two"
"875acc2fce","ratingScale3",3,"two"
"875acc2fce","ratingScale4",3,"two"
"875acc2fce","ratingScale5",4,"two"
"875acc2fce","ratingScale6",2,"two"
"875acc2fce","ratingScale7",3,"two"
"875acc2fce","ratingScale8",3,"two"
"537e953669","ratingScale1",3,"two"
"537e953669","ratingScale2",3,"two"
"537e953669","ratingScale3",2,"two"
"537e953669","ratingScale4",2,"two"
"537e953669","ratingScale5",2,"two"
"537e953669","ratingScale6",1,"two"
"537e953669","ratingScale7",3,"two"
"537e953669","ratingScale8",3,"two"
"4ff63d9ad8","ratingScale1",3,"two"
"4ff63d9ad8","ratingScale2",2,"two"
"4ff63d9ad8","ratingScale3",2,"two"
"4ff63d9ad8","ratingScale4",2,"two"
"4ff63d9ad8","ratingScale5",2,"two"
"4ff63d9ad8","ratingScale6",1,"two"
"4ff63d9ad8","ratingScale7",3,"two"
"4ff63d9ad8","ratingScale8",4,"two"
"0951951c0e","ratingScale1",3,"two"
"0951951c0e","ratingScale2",2,"two"
"0951951c0e","ratingScale3",2,"two"
"0951951c0e","ratingScale4",2,"two"
"0951951c0e","ratingScale5",2,"two"
"0951951c0e","ratingScale6",2,"two"
"0951951c0e","ratingScale7",3,"two"
"0951951c0e","ratingScale8",3,"two"
"17e88ab682","ratingScale1",3,"two"
"17e88ab682","ratingScale2",2,"two"
"17e88ab682","ratingScale3",2,"two"
"17e88ab682","ratingScale4",2,"two"
"17e88ab682","ratingScale5",3,"two"
"17e88ab682","ratingScale6",1,"two"
"17e88ab682","ratingScale7",3,"two"
"17e88ab682","ratingScale8",4,"two"
"6e4c5d879a","ratingScale1",3,"two"
"6e4c5d879a","ratingScale2",2,"two"
"6e4c5d879a","ratingScale3",1,"two"
"6e4c5d879a","ratingScale4",2,"two"
"6e4c5d879a","ratingScale5",2,"two"
"6e4c5d879a","ratingScale6",1,"two"
"6e4c5d879a","ratingScale7",3,"two"
"6e4c5d879a","ratingScale8",3,"two"
"80da71da30","ratingScale1",0,"two"
"80da71da30","ratingScale2",0,"two"
"80da71da30","ratingScale3",0,"two"
"80da71da30","ratingScale4",0,"two"
"80da71da30","ratingScale5",0,"two"
"80da71da30","ratingScale6",0,"two"
"80da71da30","ratingScale7",0,"two"
"80da71da30","ratingScale8",0,"two"
"89ce3f1604","ratingScale1",1,"two"
"89ce3f1604","ratingScale2",1,"two"
"89ce3f1604","ratingScale3",1,"two"
"89ce3f1604","ratingScale4",1,"two"
"89ce3f1604","ratingScale5",1,"two"
"89ce3f1604","ratingScale6",1,"two"
"89ce3f1604","ratingScale7",2,"two"
"89ce3f1604","ratingScale8",3,"two"
"5b2804f649","ratingScale1",3,"two"
"5b2804f649","ratingScale2",3,"two"
"5b2804f649","ratingScale3",3,"two"
"5b2804f649","ratingScale4",3,"two"
"5b2804f649","ratingScale5",4,"two"
"5b2804f649","ratingScale6",2,"two"
"5b2804f649","ratingScale7",4,"two"
"5b2804f649","ratingScale8",3,"two"
"fddeeeafcb","ratingScale1",3,"two"
"fddeeeafcb","ratingScale2",3,"two"
"fddeeeafcb","ratingScale3",3,"two"
"fddeeeafcb","ratingScale4",3,"two"
"fddeeeafcb","ratingScale5",3,"two"
"fddeeeafcb","ratingScale6",3,"two"
"fddeeeafcb","ratingScale7",3,"two"
"fddeeeafcb","ratingScale8",3,"two"
"b414978a16","ratingScale1",3,"two"
"b414978a16","ratingScale2",2,"two"
"b414978a16","ratingScale3",2,"two"
"b414978a16","ratingScale4",2,"two"
"b414978a16","ratingScale5",2,"two"
"b414978a16","ratingScale6",1,"two"
"b414978a16","ratingScale7",4,"two"
"b414978a16","ratingScale8",3,"two"
"02ea2d1643","ratingScale1",3,"two"
"02ea2d1643","ratingScale2",3,"two"
"02ea2d1643","ratingScale3",2,"two"
"02ea2d1643","ratingScale4",3,"two"
"02ea2d1643","ratingScale5",3,"two"
"02ea2d1643","ratingScale6",1,"two"
"02ea2d1643","ratingScale7",3,"two"
"02ea2d1643","ratingScale8",2,"two"
"45819ccc95","ratingScale1",0,"two"
"45819ccc95","ratingScale2",0,"two"
"45819ccc95","ratingScale3",0,"two"
"45819ccc95","ratingScale4",0,"two"
"45819ccc95","ratingScale5",0,"two"
"45819ccc95","ratingScale6",0,"two"
"45819ccc95","ratingScale7",0,"two"
"45819ccc95","ratingScale8",0,"two"
"4b38d0137f","ratingScale1",4,"two"
"4b38d0137f","ratingScale2",3,"two"
"4b38d0137f","ratingScale3",3,"two"
"4b38d0137f","ratingScale4",3,"two"
"4b38d0137f","ratingScale5",4,"two"
"4b38d0137f","ratingScale6",3,"two"
"4b38d0137f","ratingScale7",3,"two"
"4b38d0137f","ratingScale8",4,"two"
"fbdc75787c","ratingScale1",5,"two"
"fbdc75787c","ratingScale2",5,"two"
"fbdc75787c","ratingScale3",3,"two"
"fbdc75787c","ratingScale4",5,"two"
"fbdc75787c","ratingScale5",4,"two"
"fbdc75787c","ratingScale6",2,"two"
"fbdc75787c","ratingScale7",4,"two"
"fbdc75787c","ratingScale8",4,"two"
"11669cfee6","ratingScale1",4,"two"
"11669cfee6","ratingScale2",3,"two"
"11669cfee6","ratingScale3",3,"two"
"11669cfee6","ratingScale4",4,"two"
"11669cfee6","ratingScale5",3,"two"
"11669cfee6","ratingScale6",3,"two"
"11669cfee6","ratingScale7",4,"two"
"11669cfee6","ratingScale8",4,"two"
"487de068f0","ratingScale1",4,"two"
"487de068f0","ratingScale2",3,"two"
"487de068f0","ratingScale3",3,"two"
"487de068f0","ratingScale4",4,"two"
"487de068f0","ratingScale5",4,"two"
"487de068f0","ratingScale6",3,"two"
"487de068f0","ratingScale7",5,"two"
"487de068f0","ratingScale8",4,"two"
"8b3a00f3d6","ratingScale1",3,"two"
"8b3a00f3d6","ratingScale2",3,"two"
"8b3a00f3d6","ratingScale3",3,"two"
"8b3a00f3d6","ratingScale4",4,"two"
"8b3a00f3d6","ratingScale5",3,"two"
"8b3a00f3d6","ratingScale6",3,"two"
"8b3a00f3d6","ratingScale7",3,"two"
"8b3a00f3d6","ratingScale8",3,"two"
"ee48702149","ratingScale1",2,"two"
"ee48702149","ratingScale2",1,"two"
"ee48702149","ratingScale3",1,"two"
"ee48702149","ratingScale4",1,"two"
"ee48702149","ratingScale5",1,"two"
"ee48702149","ratingScale6",1,"two"
"ee48702149","ratingScale7",2,"two"
"ee48702149","ratingScale8",3,"two"
"ef43d5a257","ratingScale1",3,"two"
"ef43d5a257","ratingScale2",3,"two"
"ef43d5a257","ratingScale3",3,"two"
"ef43d5a257","ratingScale4",3,"two"
"ef43d5a257","ratingScale5",3,"two"
"ef43d5a257","ratingScale6",3,"two"
"ef43d5a257","ratingScale7",3,"two"
"ef43d5a257","ratingScale8",3,"two"
"a84069431a","ratingScale1",3,"two"
"a84069431a","ratingScale2",3,"two"
"a84069431a","ratingScale3",2,"two"
"a84069431a","ratingScale4",2,"two"
"a84069431a","ratingScale5",2,"two"
"a84069431a","ratingScale6",2,"two"
"a84069431a","ratingScale7",3,"two"
"a84069431a","ratingScale8",3,"two"
"81189d7f01","ratingScale1",3,"two"
"81189d7f01","ratingScale2",3,"two"
"81189d7f01","ratingScale3",3,"two"
"81189d7f01","ratingScale4",3,"two"
"81189d7f01","ratingScale5",3,"two"
"81189d7f01","ratingScale6",3,"two"
"81189d7f01","ratingScale7",3,"two"
"81189d7f01","ratingScale8",2,"two"
"9a343c610e","ratingScale1",1,"two"
"9a343c610e","ratingScale2",2,"two"
"9a343c610e","ratingScale3",1,"two"
"9a343c610e","ratingScale4",1,"two"
"9a343c610e","ratingScale5",3,"two"
"9a343c610e","ratingScale6",1,"two"
"9a343c610e","ratingScale7",2,"two"
"9a343c610e","ratingScale8",3,"two"
"bc805f67c3","ratingScale1",3,"two"
"bc805f67c3","ratingScale2",3,"two"
"bc805f67c3","ratingScale3",3,"two"
"bc805f67c3","ratingScale4",3,"two"
"bc805f67c3","ratingScale5",3,"two"
"bc805f67c3","ratingScale6",2,"two"
"bc805f67c3","ratingScale7",3,"two"
"bc805f67c3","ratingScale8",3,"two"
"548eba5907","ratingScale1",3,"two"
"548eba5907","ratingScale2",2,"two"
"548eba5907","ratingScale3",2,"two"
"548eba5907","ratingScale4",2,"two"
"548eba5907","ratingScale5",2,"two"
"548eba5907","ratingScale6",1,"two"
"548eba5907","ratingScale7",3,"two"
"548eba5907","ratingScale8",3,"two"
"f90e78354a","ratingScale1",4,"two"
"f90e78354a","ratingScale2",3,"two"
"f90e78354a","ratingScale3",3,"two"
"f90e78354a","ratingScale4",3,"two"
"f90e78354a","ratingScale5",3,"two"
"f90e78354a","ratingScale6",1,"two"
"f90e78354a","ratingScale7",3,"two"
"f90e78354a","ratingScale8",2,"two"
"2eceffa24e","ratingScale1",3,"two"
"2eceffa24e","ratingScale2",3,"two"
"2eceffa24e","ratingScale3",3,"two"
"2eceffa24e","ratingScale4",3,"two"
"2eceffa24e","ratingScale5",3,"two"
"2eceffa24e","ratingScale6",1,"two"
"2eceffa24e","ratingScale7",3,"two"
"2eceffa24e","ratingScale8",3,"two"
"29894c9bcb","ratingScale1",3,"two"
"29894c9bcb","ratingScale2",3,"two"
"29894c9bcb","ratingScale3",3,"two"
"29894c9bcb","ratingScale4",3,"two"
"29894c9bcb","ratingScale5",3,"two"
"29894c9bcb","ratingScale6",3,"two"
"29894c9bcb","ratingScale7",3,"two"
"29894c9bcb","ratingScale8",3,"two"
"ff61910431","ratingScale1",3,"two"
"ff61910431","ratingScale2",3,"two"
"ff61910431","ratingScale3",3,"two"
"ff61910431","ratingScale4",3,"two"
"ff61910431","ratingScale5",4,"two"
"ff61910431","ratingScale6",2,"two"
"ff61910431","ratingScale7",3,"two"
"ff61910431","ratingScale8",3,"two"
"45239e70e6","ratingScale1",3,"two"
"45239e70e6","ratingScale2",4,"two"
"45239e70e6","ratingScale3",2,"two"
"45239e70e6","ratingScale4",2,"two"
"45239e70e6","ratingScale5",3,"two"
"45239e70e6","ratingScale6",2,"two"
"45239e70e6","ratingScale7",3,"two"
"45239e70e6","ratingScale8",4,"two"
"ca0c646157","ratingScale1",3,"two"
"ca0c646157","ratingScale2",3,"two"
"ca0c646157","ratingScale3",3,"two"
"ca0c646157","ratingScale4",3,"two"
"ca0c646157","ratingScale5",3,"two"
"ca0c646157","ratingScale6",3,"two"
"ca0c646157","ratingScale7",3,"two"
"ca0c646157","ratingScale8",3,"two"
"05f32ce2d0","ratingScale1",3,"two"
"05f32ce2d0","ratingScale2",3,"two"
"05f32ce2d0","ratingScale3",2,"two"
"05f32ce2d0","ratingScale4",2,"two"
"05f32ce2d0","ratingScale5",3,"two"
"05f32ce2d0","ratingScale6",2,"two"
"05f32ce2d0","ratingScale7",3,"two"
"05f32ce2d0","ratingScale8",3,"two"
"ae7dfe932c","ratingScale1",3,"two"
"ae7dfe932c","ratingScale2",3,"two"
"ae7dfe932c","ratingScale3",3,"two"
"ae7dfe932c","ratingScale4",3,"two"
"ae7dfe932c","ratingScale5",3,"two"
"ae7dfe932c","ratingScale6",2,"two"
"ae7dfe932c","ratingScale7",3,"two"
"ae7dfe932c","ratingScale8",3,"two"
"51714f6e0e","ratingScale1",3,"two"
"51714f6e0e","ratingScale2",3,"two"
"51714f6e0e","ratingScale3",3,"two"
"51714f6e0e","ratingScale4",3,"two"
"51714f6e0e","ratingScale5",3,"two"
"51714f6e0e","ratingScale6",3,"two"
"51714f6e0e","ratingScale7",3,"two"
"51714f6e0e","ratingScale8",3,"two"
"b92b1e4215","ratingScale1",3,"two"
"b92b1e4215","ratingScale2",3,"two"
"b92b1e4215","ratingScale3",2,"two"
"b92b1e4215","ratingScale4",2,"two"
"b92b1e4215","ratingScale5",3,"two"
